product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
red-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Dhruv Banerjee,"Bengaluru, India",5,So elegant,Obsessed with this! The colour and the work look so elegant in person. Adding more to my cart soon.,IN,4/2/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress,Trisha Malhotra,"Nagpur, India",5,Worth every rupee,So so happy with this one. The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,4/15/2026,yes,no,yes
green-printed-rayon-midi-dress-2,Ishita Jain,"Guwahati, India",5,Fabric is lovely,Worth every single rupee. The dress flows beautifully and is so comfortable. Packaging was lovely.,IN,2/8/2026,yes,no,yes
brown-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Komal Jain,"Kochi, India",5,Perfect fit,This is now my favourite. Length is perfect and the stitching is neat. Lovely Lady never disappoints.,IN,2/8/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-3,Lavanya Nair,"Kolkata, India",4,Really nice,"Really pretty piece. Good set overall, the bottom was a little long. Happy overall.",IN,5/30/2026,yes,no,yes
multi-colour-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Sneha Sinha,"Noida, India",5,Bahut sundar,Obsessed with this! The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,5/1/2026,yes,yes,yes
off-white-embroidered-viscose-blended-straight-cut-long-kurta,Aarohi Verma,"Patna, India",3,Just okay,It's an okay piece. Looks okay but the stitching could be better. Might order again on a sale.,IN,6/17/2026,yes,no,yes
pink-embroidered-cotton-blended-midi-dress,Lavanya Bhatia,"Guwahati, India",5,Premium quality,"Worth every single rupee. Lovely fabric, twirls so well and feels premium. Lovely Lady never disappoints.",IN,1/8/2026,yes,no,yes
forest-green-printed-viscose-blended-midi-dress,Divya Rao,"Ludhiana, India",5,Stunning in person,Worth every single rupee. The dress flows beautifully and is so comfortable. Lovely Lady never disappoints.,IN,5/25/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set,Trisha Chauhan,"Nashik, India",5,Bahut sundar,So so happy with this one. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,2/26/2026,yes,no,yes
purple-solid-viscose-blended-korean-style-co-ord-set,Tara Dubey,"Guwahati, India",5,Beautiful piece,Obsessed with this! The fabric falls beautifully and feels premium. Adding more to my cart soon.,IN,6/12/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Divya Reddy,"Chennai, India",5,Got so many compliments,Worth every single rupee. The colour and the work look so elegant in person. Delivery was quick too.,IN,2/12/2026,yes,no,yes
violet-printed-crepe-silk-co-ord-set,Ishita Pillai,"Pune, India",4,Looks great,Liked it a lot. Trendy co-ord; colour slightly different from the photo. Recommend it.,IN,5/4/2026,yes,no,yes
green-embroidered-cotton-co-ord-set,Ritika Patel,"Kochi, India",4,Pretty and comfy,"Quite happy with this. Nice set, the pants were slightly loose but manageable. Recommend it.",IN,2/11/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress-2,Priya Chopra,"Bengaluru, India",4,Really nice,Quite happy with this. Nice print; fit was slightly loose at the waist. Would buy again.,IN,2/14/2026,yes,no,yes
royal-blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Neha Saxena,"Jaipur, India",5,Beautiful piece,"Genuinely impressed. Complete set, perfect for functions and got so many compliments. Will definitely order again.",IN,2/1/2026,yes,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Charvi Arora,"Kolkata, India",5,Bahut sundar,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!,IN,3/24/2026,yes,no,yes
red-printed-viscose-blended-midi-dress-2,Aarohi Arora,"Ahmedabad, India",5,Worth every rupee,Such a beautiful piece. Perfect length and the print is vibrant. Will definitely order again.,IN,1/18/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Charvi Bose,"Visakhapatnam, India",5,Worth every rupee,"Such a beautiful piece. Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,2/5/2026,yes,yes,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Charvi Desai,"Delhi, India",4,Good buy,Quite happy with this. Both pieces fit well and the fabric is comfy. Good value for money.,IN,3/27/2026,yes,no,yes
forest-green-printed-viscose-blended-midi-dress,Meera Trivedi,"Dehradun, India",5,Worth every rupee,This is now my favourite. Perfect length and the print is vibrant. Will definitely order again.,IN,2/20/2026,yes,yes,yes
purple-solid-viscose-blended-korean-style-co-ord-set,Sanya Gupta,"Bengaluru, India",5,Perfect fit,Obsessed with this! The fabric falls beautifully and feels premium. Lovely Lady never disappoints.,IN,4/3/2026,yes,no,yes
pink-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Sonal Goel,"Pune, India",5,Highly recommend,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,1/13/2026,yes,no,yes
pista-embroidered-viscose-blended-co-ord-set,Simran Roy,"Ludhiana, India",5,Bahut sundar,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Adding more to my cart soon.",IN,2/16/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Deepika Shetty,"Hyderabad, India",5,Absolutely love it,Loved it the moment I opened the parcel. The dress flows beautifully and is so comfortable. Delivery was quick too.,IN,5/31/2026,yes,no,yes
rama-embroidered-viscose-blended-co-ord-set,Snigdha Malhotra,"Guwahati, India",5,Repeat buyer,This is now my favourite. The fabric falls beautifully and feels premium. Delivery was quick too.,IN,2/1/2026,yes,no,yes
violet-printed-crepe-silk-co-ord-set,Komal Jain,"Chandigarh, India",5,Perfect fit,"Loved it the moment I opened the parcel. Such a comfy co-ord, perfect for brunch and travel. Adding more to my cart soon.",IN,5/23/2026,yes,yes,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Naina Bhatia,"Lucknow, India",5,So elegant,Loved it the moment I opened the parcel. The dupatta is gorgeous and the whole set feels festive and premium. Will definitely order again.,IN,1/28/2026,yes,no,yes
pink-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Ridhima Joshi,"Vadodara, India",3,Average,Had mixed feelings about this. Kurta was nice but the dupatta felt thin. Might order again on a sale.,IN,3/22/2026,yes,no,yes
yellow-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Arjun Arora,"Nashik, India",5,Gorgeous!,Worth every single rupee. The colour and the work look so elegant in person. Repeat customer for sure.,IN,2/3/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Shruti Arora,"Jaipur, India",5,Perfect fit,Genuinely impressed. The dress flows beautifully and is so comfortable. Packaging was lovely.,IN,5/21/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Anjali Patel,"Hyderabad, India",5,Best purchase,Worth every single rupee. The dupatta is gorgeous and the whole set feels festive and premium. Repeat customer for sure.,IN,5/30/2026,yes,no,yes
blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Pooja Pillai,"Kochi, India",5,Best purchase,"So so happy with this one. Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,6/17/2026,yes,no,yes
maroon-solid-cotton-satin-co-ord-set,Anjali Pillai,"Nashik, India",5,Repeat buyer,Genuinely impressed. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,2/4/2026,yes,no,yes
red-printed-viscose-blended-midi-dress-2,Garima Mishra,"Visakhapatnam, India",3,Mixed feelings,"Average experience honestly. Fabric was okay, I expected slightly better. Okay for the price.",IN,4/26/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Mahika Roy,"Nagpur, India",5,Got so many compliments,Obsessed with this! The colour and the work look so elegant in person. Packaging was lovely.,IN,3/12/2026,no,no,yes
white-and-green-printed-linen-blended-midi-dress,Ridhima Mishra,"Raipur, India",5,Best purchase,"This is now my favourite. Lovely fabric, twirls so well and feels premium. Highly recommend to everyone!",IN,3/25/2026,yes,no,yes
white-printed-chanderi-kurta-bottom-dupatta-set,Trisha Joshi,"Ludhiana, India",3,Just okay,It's an okay piece. Kurta was nice but the dupatta felt thin. Might order again on a sale.,IN,1/11/2026,no,no,yes
purple-printed-viscose-blended-midi-dress,Neha Chopra,"Bhopal, India",5,Best purchase,"Genuinely impressed. Lovely fabric, twirls so well and feels premium. Will definitely order again.",IN,6/8/2026,yes,no,yes
magenta-embroidered-viscose-blended-co-ord-set,Yash Saxena,"Chandigarh, India",4,Nice for the price,Good one for the price. Both pieces fit well and the fabric is comfy. Would buy again.,IN,5/7/2026,yes,no,yes
lavender-embroidered-silk-blended-kurta-bottom-dupatta-set,Swati Trivedi,"Ludhiana, India",5,Exceeded expectations,Even prettier than the photos. The colour and the work look so elegant in person. Repeat customer for sure.,IN,3/18/2026,yes,yes,yes
navy-blue-embroidered-viscose-silk-blended-co-ord-set,Aishwarya Kulkarni,"Chandigarh, India",4,Good buy,Quite happy with this. Trendy co-ord; colour slightly different from the photo. Recommend it.,IN,4/2/2026,yes,no,yes
pink-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Sneha Bajaj,"Delhi, India",5,Highly recommend,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Delivery was quick too.,IN,3/19/2026,yes,no,yes
red-printed-viscose-blended-midi-dress,Swati Malhotra,"Jaipur, India",5,Exceeded expectations,Genuinely impressed. The dress flows beautifully and is so comfortable. Packaging was lovely.,IN,4/21/2026,yes,no,yes
red-embroidered-georgette-kurta-bottom-dupatta-set,Arjun Banerjee,"Guwahati, India",5,Gorgeous!,"Bahut sundar hai, loved it. The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!",IN,5/10/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Aishwarya Menon,"Ahmedabad, India",5,Absolutely love it,"Bahut sundar hai, loved it. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,3/20/2026,yes,yes,yes
green-printed-crepe-silk-co-ord-set,Divya Desai,"Chandigarh, India",4,Happy with it,"Good one for the price. Nice set, the pants were slightly loose but manageable. Recommend it.",IN,5/11/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Rhea Menon,"Thane, India",5,Exceeded expectations,Loved it the moment I opened the parcel. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.,IN,4/28/2026,no,no,yes
green-solid-viscose-blended-korean-style-co-ord-set,Divya Naidu,"Ludhiana, India",5,Absolutely love it,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,4/20/2026,yes,no,yes
purple-embroidered-viscose-blended-co-ord-set,Bhavya Roy,"Nagpur, India",4,Really nice,"Liked it a lot. Nice set, the pants were slightly loose but manageable. Good value for money.",IN,1/17/2026,yes,no,yes
brown-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Ananya Bhat,"Mysuru, India",5,Absolutely love it,Absolutely in love with this! The embroidery is delicate and looks really premium. Highly recommend to everyone!,IN,4/12/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress,Nidhi Dubey,"Thane, India",3,It's okay,"Average experience honestly. Fabric was okay, I expected slightly better. Might order again on a sale.",IN,2/6/2026,yes,no,yes
teal-blue-printed-embroidered-cotton-blended-midi-dress,Aanya Chopra,"Bhubaneswar, India",5,Worth every rupee,"Even prettier than the photos. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,2/18/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Isha Desai,"Vadodara, India",5,Highly recommend,Loved it the moment I opened the parcel. Top and pants both fit perfectly and the set looks so trendy. Lovely Lady never disappoints.,IN,6/13/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set,Kritika Pandey,"Delhi, India",5,Gorgeous!,This is now my favourite. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,2/26/2026,yes,no,yes
sea-green-solid-cotton-satin-co-ord-set,Garima Malhotra,"Mysuru, India",5,Best purchase,Genuinely impressed. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,1/25/2026,yes,no,yes
blue-printed-embroidered-cotton-blended-midi-dress,Kritika Saxena,"Dehradun, India",4,Pretty and comfy,Quite happy with this. Pretty dress and comfortable fabric. Recommend it.,IN,4/30/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress-2,Sakshi Bhatia,"Chennai, India",4,Pretty and comfy,Really pretty piece. Pretty dress and comfortable fabric. Would buy again.,IN,6/3/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress-2,Anjali Mehta,"Jaipur, India",5,Fabric is lovely,Worth every single rupee. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,4/19/2026,yes,no,yes
yellow-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Ishita Joshi,"Chennai, India",4,Good buy,"Really pretty piece. Good set overall, the bottom was a little long. Good value for money.",IN,5/25/2026,yes,no,yes
white-embroidered-cotton-kurta-bottom-dupatta-set,Nidhi Iyer,"Kolkata, India",3,It's okay,Had mixed feelings about this. Kurta was nice but the dupatta felt thin. Might order again on a sale.,IN,3/31/2026,yes,no,yes
magenta-embroidered-silk-blended-kurta-bottom-dupatta-set,Ishita Chauhan,"Jaipur, India",5,Gorgeous!,Obsessed with this! The colour and the work look so elegant in person. Adding more to my cart soon.,IN,6/3/2026,yes,no,yes
navy-embroidered-viscose-blended-co-ord-set,Simran Bajaj,"Chennai, India",5,Beautiful piece,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Adding more to my cart soon.",IN,5/20/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Priya Chawla,"Visakhapatnam, India",5,Fabric is lovely,So so happy with this one. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,3/22/2026,yes,no,yes
purple-embroidered-viscose-silk-blended-co-ord-set,Lavanya Chawla,"Delhi, India",5,Repeat buyer,Genuinely impressed. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,1/20/2026,yes,no,yes
light-grey-embroidered-viscose-blended-co-ord-set,Ananya Bhatia,"Nashik, India",5,Premium quality,Such a beautiful piece. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,3/14/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set-2,Sneha Saxena,"Ahmedabad, India",5,Repeat buyer,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,3/31/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Arjun Kapoor,"Visakhapatnam, India",5,Gorgeous!,"Such a beautiful piece. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,1/8/2026,yes,no,yes
blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Aarohi Bajaj,"Kolkata, India",5,Got so many compliments,Absolutely in love with this! The colour and the work look so elegant in person. Delivery was quick too.,IN,5/26/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress-2,Payal Patel,"Indore, India",5,Bahut sundar,So so happy with this one. The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,2/1/2026,yes,no,yes
navy-blue-embroidered-viscose-silk-blended-co-ord-set,Payal Singh,"Mysuru, India",5,Got so many compliments,So so happy with this one. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,4/2/2026,yes,yes,yes
pink-embroidered-cotton-blended-midi-dress,Sneha Goel,"Chennai, India",5,Best purchase,Loved it the moment I opened the parcel. The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,2/25/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Isha Arora,"Dehradun, India",3,Decent,Decent but nothing special. Top was nice but the pant fit was just okay. Might order again on a sale.,IN,3/26/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Ananya Roy,"Patna, India",5,Beautiful piece,Loved it the moment I opened the parcel. Perfect length and the print is vibrant. Delivery was quick too.,IN,4/5/2026,yes,no,yes
white-embroidered-viscose-silk-blended-co-ord-set,Janhvi Bhatia,"Gurugram, India",5,Worth every rupee,"This is now my favourite. Such a comfy co-ord, perfect for brunch and travel. Lovely Lady never disappoints.",IN,6/18/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Karan Joshi,"Lucknow, India",4,Good quality,"Quite happy with this. Nice festive set, colour a touch different from the photo. Good value for money.",IN,3/2/2026,yes,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Ridhima Nair,"Gurugram, India",4,Really nice,Nice pick overall. Trendy co-ord; colour slightly different from the photo. Recommend it.,IN,4/23/2026,yes,no,yes
yellow-embroidered-cotton-co-ord-set,Lavanya Sharma,"Ludhiana, India",4,Looks great,"Nice pick overall. Nice set, the pants were slightly loose but manageable. Would buy again.",IN,5/19/2026,yes,no,yes
peach-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Neha Naidu,"Gurugram, India",5,Absolutely love it,Loved it the moment I opened the parcel. The colour and the work look so elegant in person. Adding more to my cart soon.,IN,4/5/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Yash Naidu,"Chandigarh, India",5,Worth every rupee,Loved it the moment I opened the parcel. Perfect length and the print is vibrant. Will definitely order again.,IN,6/2/2026,yes,no,yes
grey-printed-crepe-silk-co-ord-set,Aanya Sharma,"Bhopal, India",4,Good buy,Good one for the price. Trendy co-ord; colour slightly different from the photo. Recommend it.,IN,3/16/2026,yes,no,yes
peach-printed-viscose-blended-midi-dress,Nisha Chauhan,"Gurugram, India",4,Nice for the price,Liked it a lot. Pretty dress and comfortable fabric. Recommend it.,IN,5/30/2026,yes,no,yes
black-solid-viscose-blended-korean-style-co-ord-set,Sneha Dubey,"Thane, India",5,Got so many compliments,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,1/21/2026,yes,no,yes
pink-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Riya Malhotra,"Bhubaneswar, India",5,Best purchase,This is now my favourite. The colour and the work look so elegant in person. Lovely Lady never disappoints.,IN,3/30/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress,Charvi Kapoor,"Bhopal, India",3,It's okay,Average experience honestly. Print is nice but the fit was average. Okay for the price.,IN,1/24/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Mahika Pillai,"Thane, India",5,Exceeded expectations,"Genuinely impressed. Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,5/5/2026,yes,no,yes
sea-green-embroidered-cotton-co-ord-set,Nisha Gupta,"Kolkata, India",5,Premium quality,"Bahut sundar hai, loved it. Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,2/16/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Lavanya Bose,"Nagpur, India",5,So elegant,"Even prettier than the photos. Complete set, perfect for functions and got so many compliments. Adding more to my cart soon.",IN,4/22/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Khushi Roy,"Raipur, India",5,Highly recommend,So so happy with this one. Embroidery is rich and the fit of all three pieces is spot on. Highly recommend to everyone!,IN,3/7/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Garima Banerjee,"Bhopal, India",5,Absolutely love it,This is now my favourite. The dress flows beautifully and is so comfortable. Adding more to my cart soon.,IN,1/6/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set,Khushi Reddy,"Nagpur, India",5,Exceeded expectations,"Even prettier than the photos. Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,3/23/2026,yes,no,yes
navy-blue-embroidered-viscose-blended-co-ord-set,Megha Joshi,"Hyderabad, India",4,Good buy,Liked it a lot. Both pieces fit well and the fabric is comfy. Would buy again.,IN,2/10/2026,yes,no,yes
magenta-printed-embroidered-cotton-blended-midi-dress,Charvi Rao,"Surat, India",5,Stunning in person,"Obsessed with this! Lovely fabric, twirls so well and feels premium. Adding more to my cart soon.",IN,6/11/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Manav Rao,"Indore, India",5,Perfect fit,So so happy with this one. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,3/1/2026,yes,no,yes
beige-embroidered-viscose-blended-co-ord-set,Isha Shetty,"Surat, India",5,Repeat buyer,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Repeat customer for sure.",IN,4/5/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress,Nidhi Joshi,"Surat, India",5,Best purchase,Such a beautiful piece. The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,6/16/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Harshita Trivedi,"Kochi, India",4,Good buy,"Quite happy with this. Good set overall, the bottom was a little long. Recommend it.",IN,5/24/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Isha Kulkarni,"Raipur, India",5,Absolutely love it,Such a beautiful piece. Embroidery is rich and the fit of all three pieces is spot on. Repeat customer for sure.,IN,5/9/2026,yes,no,yes
peach-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Ananya Chawla,"Bhopal, India",5,Exceeded expectations,Worth every single rupee. The colour and the work look so elegant in person. Packaging was lovely.,IN,4/19/2026,yes,no,yes
sea-green-solid-cotton-satin-co-ord-set,Sakshi Mehta,"Pune, India",5,Repeat buyer,Even prettier than the photos. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,2/12/2026,yes,no,yes
magenta-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Manvi Nair,"Thane, India",5,Bahut sundar,Loved it the moment I opened the parcel. The colour and the work look so elegant in person. Will definitely order again.,IN,5/26/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Mahika Bhat,"Chennai, India",5,Perfect fit,This is now my favourite. The colour and the work look so elegant in person. Will definitely order again.,IN,2/5/2026,yes,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Swati Chopra,"Visakhapatnam, India",5,Stunning in person,Even prettier than the photos. The fabric falls beautifully and feels premium. Highly recommend to everyone!,IN,4/17/2026,yes,no,yes
pink-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Sakshi Saxena,"Coimbatore, India",5,Stunning in person,"Bahut sundar hai, loved it. The colour and the work look so elegant in person. Adding more to my cart soon.",IN,4/29/2026,yes,no,yes
lavender-embroidered-viscose-silk-blended-co-ord-set,Swati Trivedi,"Raipur, India",5,Worth every rupee,Even prettier than the photos. The fabric falls beautifully and feels premium. Lovely Lady never disappoints.,IN,6/1/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Aanya Rao,"Bhubaneswar, India",5,Beautiful piece,Even prettier than the photos. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,4/8/2026,yes,no,yes
purple-embroidered-viscose-silk-blended-co-ord-set,Nisha Reddy,"Jaipur, India",5,Worth every rupee,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Adding more to my cart soon.,IN,4/20/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Priya Chawla,"Bhopal, India",5,Exceeded expectations,Worth every single rupee. Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,5/2/2026,yes,no,yes
magenta-printed-embroidered-cotton-blended-midi-dress,Pallavi Chawla,"Mysuru, India",5,Got so many compliments,"Absolutely in love with this! Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,1/16/2026,yes,no,yes
printed-wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Aanya Agarwal,"Nashik, India",5,Fabric is lovely,"So so happy with this one. Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,6/9/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Charvi Menon,"Mumbai, India",4,Good quality,Good one for the price. Both pieces fit well and the fabric is comfy. Would buy again.,IN,4/11/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Ridhima Nair,"Ludhiana, India",5,Perfect fit,"Bahut sundar hai, loved it. The dupatta is gorgeous and the whole set feels festive and premium. Packaging was lovely.",IN,5/26/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Komal Iyer,"Bhubaneswar, India",5,Premium quality,"Bahut sundar hai, loved it. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.",IN,4/17/2026,no,no,yes
navy-printed-viscose-blended-midi-dress,Tara Saxena,"Kochi, India",5,Perfect fit,"This is now my favourite. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,1/12/2026,yes,no,yes
navy-embroidered-viscose-blended-co-ord-set,Khushi Bose,"Patna, India",5,Premium quality,Worth every single rupee. Top and pants both fit perfectly and the set looks so trendy. Will definitely order again.,IN,2/8/2026,yes,no,yes
magenta-embroidered-viscose-silk-blended-co-ord-set,Aishwarya Bhatia,"Guwahati, India",5,Repeat buyer,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Will definitely order again.,IN,5/16/2026,yes,no,yes
sky-blue-embroidered-cotton-co-ord-set,Arjun Iyer,"Pune, India",5,Got so many compliments,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Delivery was quick too.,IN,6/17/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Nidhi Arora,"Coimbatore, India",5,Got so many compliments,Even prettier than the photos. The colour and the work look so elegant in person. Will definitely order again.,IN,4/19/2026,yes,no,yes
magenta-embroidered-silk-blended-kurta-bottom-dupatta-set,Lavanya Pandey,"Delhi, India",5,Bahut sundar,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Repeat customer for sure.,IN,6/6/2026,yes,no,yes
navy-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Diya Menon,"Ahmedabad, India",5,Best purchase,Loved it the moment I opened the parcel. The dupatta is gorgeous and the whole set feels festive and premium. Will definitely order again.,IN,2/16/2026,yes,no,yes
golden-coloured-embroidered-viscose-silk-blended-co-ord-set,Komal Pillai,"Surat, India",5,Best purchase,"Bahut sundar hai, loved it. Such a comfy co-ord, perfect for brunch and travel. Will definitely order again.",IN,5/12/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Sanya Roy,"Bhopal, India",5,Bahut sundar,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Will definitely order again.,IN,5/25/2026,yes,no,yes
white-printed-chanderi-kurta-bottom-dupatta-set,Meera Bajaj,"Surat, India",5,Premium quality,This is now my favourite. The colour and the work look so elegant in person. Repeat customer for sure.,IN,1/20/2026,yes,no,yes
red-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Arjun Arora,"Pune, India",5,Fabric is lovely,"Genuinely impressed. Complete set, perfect for functions and got so many compliments. Delivery was quick too.",IN,1/31/2026,yes,yes,yes
sky-blue-printed-viscose-blended-midi-dress,Ananya Malhotra,"Surat, India",4,Good quality,Nice pick overall. Pretty dress and comfortable fabric. Would buy again.,IN,1/30/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Saloni Agarwal,"Mysuru, India",5,Fabric is lovely,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,4/6/2026,yes,no,yes
