product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
white-solid-cotton-satin-co-ord-set,Pallavi Desai,"Chennai, India",5,Fabric is lovely,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Packaging was lovely.",IN,3/22/2026,yes,no,yes
pink-printed-cotton-blended-midi-dress,Deepika Arora,"Vadodara, India",5,Repeat buyer,"Bahut sundar hai, loved it. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,5/19/2026,yes,no,yes
yellow-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Neha Kapoor,"Visakhapatnam, India",5,Exceeded expectations,Such a beautiful piece. Length is perfect and the stitching is neat. Packaging was lovely.,IN,1/23/2026,yes,no,yes
pink-embroidered-cotton-blended-midi-dress,Shruti Khanna,"Lucknow, India",5,Exceeded expectations,Loved it the moment I opened the parcel. The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,2/3/2026,yes,no,yes
blue-embroidered-cotton-kurta-bottom-dupatta-set,Vaishnavi Agarwal,"Ludhiana, India",5,Stunning in person,Such a beautiful piece. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.,IN,1/19/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Payal Jain,"Chandigarh, India",4,Really nice,"Really pretty piece. Nice festive set, colour a touch different from the photo. Would buy again.",IN,1/13/2026,yes,no,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Aishwarya Agarwal,"Nagpur, India",5,Absolutely love it,Such a beautiful piece. The fit is so flattering and the fabric feels breathable all day. Repeat customer for sure.,IN,2/11/2026,yes,no,yes
white-embroidered-viscose-silk-blended-co-ord-set,Swati Banerjee,"Gurugram, India",5,Premium quality,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Highly recommend to everyone!",IN,1/14/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set,Diya Kulkarni,"Pune, India",5,Got so many compliments,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Packaging was lovely.,IN,6/16/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress,Lavanya Saxena,"Coimbatore, India",3,It's okay,"Decent but nothing special. Fabric was okay, I expected slightly better. Might order again on a sale.",IN,5/13/2026,yes,no,yes
pink-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Harshita Malhotra,"Ludhiana, India",5,Bahut sundar,"Such a beautiful piece. Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,4/7/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Naina Sinha,"Guwahati, India",5,Gorgeous!,Even prettier than the photos. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,5/29/2026,yes,no,yes
navy-blue-embroidered-viscose-silk-blended-co-ord-set,Ananya Gupta,"Chandigarh, India",5,Fabric is lovely,Such a beautiful piece. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,3/14/2026,yes,no,yes
blue-printed-embroidered-cotton-blended-midi-dress,Snigdha Agarwal,"Coimbatore, India",5,Best purchase,Obsessed with this! Perfect length and the print is vibrant. Repeat customer for sure.,IN,2/6/2026,no,yes,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-3,Neha Banerjee,"Bhubaneswar, India",5,Stunning in person,"Bahut sundar hai, loved it. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,3/24/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Sonal Bhatia,"Vadodara, India",5,Highly recommend,So so happy with this one. Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,6/15/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Aditya Jain,"Ahmedabad, India",5,Beautiful piece,Even prettier than the photos. The colour and the work look so elegant in person. Delivery was quick too.,IN,5/24/2026,yes,yes,yes
grey-printed-crepe-silk-co-ord-set,Aditya Sinha,"Lucknow, India",5,Gorgeous!,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Highly recommend to everyone!",IN,6/4/2026,yes,no,yes
peach-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Karan Roy,"Bhubaneswar, India",5,Stunning in person,Such a beautiful piece. Embroidery is rich and the fit of all three pieces is spot on. Packaging was lovely.,IN,3/14/2026,yes,yes,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Anjali Kapoor,"Gurugram, India",5,Stunning in person,So so happy with this one. Length is perfect and the stitching is neat. Will definitely order again.,IN,4/14/2026,yes,no,yes
brown-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Meera Bhat,"Chennai, India",4,Looks great,Really pretty piece. Fit is good and the fabric is comfortable. Happy overall.,IN,5/22/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Komal Goel,"Chandigarh, India",5,Premium quality,Absolutely in love with this! Embroidery is rich and the fit of all three pieces is spot on. Highly recommend to everyone!,IN,3/11/2026,yes,no,yes
black-printed-silk-blended-midi-dress,Divya Jain,"Bhubaneswar, India",5,Bahut sundar,"This is now my favourite. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,3/17/2026,yes,no,yes
royal-blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Charvi Malhotra,"Nagpur, India",4,Good quality,"Quite happy with this. Lovely set; dupatta is pretty, kurta fit slightly loose. Happy overall.",IN,1/12/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Rahul Malhotra,"Gurugram, India",5,Bahut sundar,Absolutely in love with this! The fabric falls beautifully and feels premium. Will definitely order again.,IN,1/10/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Meera Patel,"Mumbai, India",4,Good quality,"Good one for the price. Nice festive set, colour a touch different from the photo. Recommend it.",IN,4/1/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Sakshi Goel,"Guwahati, India",5,Absolutely love it,Worth every single rupee. Perfect length and the print is vibrant. Packaging was lovely.,IN,5/25/2026,yes,no,yes
printed-wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Snigdha Kulkarni,"Thane, India",4,Really nice,"Nice pick overall. Good set overall, the bottom was a little long. Would buy again.",IN,5/26/2026,yes,no,yes
yellow-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Kavya Nair,"Guwahati, India",5,Repeat buyer,Genuinely impressed. Length is perfect and the stitching is neat. Adding more to my cart soon.,IN,5/22/2026,yes,no,yes
yellow-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Khushi Sinha,"Ahmedabad, India",5,Premium quality,Loved it the moment I opened the parcel. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,4/5/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Sonal Reddy,"Chandigarh, India",5,Highly recommend,"Absolutely in love with this! Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,3/9/2026,no,no,yes
beige-embroidered-viscose-blended-co-ord-set,Bhavya Nair,"Bengaluru, India",4,Nice for the price,Liked it a lot. Trendy co-ord; colour slightly different from the photo. Happy overall.,IN,3/28/2026,no,no,yes
royal-blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Swati Jain,"Mumbai, India",5,Exceeded expectations,So so happy with this one. The colour and the work look so elegant in person. Adding more to my cart soon.,IN,4/8/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress,Aanya Rao,"Thane, India",5,Stunning in person,Genuinely impressed. The dress flows beautifully and is so comfortable. Lovely Lady never disappoints.,IN,1/6/2026,yes,no,yes
green-printed-rayon-midi-dress,Snigdha Chauhan,"Kolkata, India",5,Premium quality,"Genuinely impressed. Lovely fabric, twirls so well and feels premium. Delivery was quick too.",IN,5/9/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Divya Sethi,"Ludhiana, India",4,Good quality,"Good one for the price. Lovely set; dupatta is pretty, kurta fit slightly loose. Good value for money.",IN,2/21/2026,yes,no,yes
black-embroidered-viscose-blended-co-ord-set,Divya Sinha,"Thane, India",5,Bahut sundar,Genuinely impressed. The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,4/12/2026,yes,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Neha Agarwal,"Coimbatore, India",4,Good quality,Really pretty piece. Trendy co-ord; colour slightly different from the photo. Would buy again.,IN,2/4/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Lavanya Sinha,"Mysuru, India",5,Bahut sundar,Such a beautiful piece. The colour and the work look so elegant in person. Repeat customer for sure.,IN,4/18/2026,no,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Simran Reddy,"Gurugram, India",5,Stunning in person,Such a beautiful piece. The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,2/24/2026,yes,no,yes
red-embroidered-georgette-kurta-bottom-dupatta-set,Rhea Trivedi,"Indore, India",5,Exceeded expectations,This is now my favourite. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.,IN,3/6/2026,yes,no,yes
sea-green-embroidered-cotton-co-ord-set,Kritika Gupta,"Bengaluru, India",5,Stunning in person,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,3/9/2026,yes,no,yes
printed-teal-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Saloni Menon,"Kochi, India",5,Best purchase,Such a beautiful piece. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,4/13/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set,Aarohi Trivedi,"Chandigarh, India",5,Premium quality,"Bahut sundar hai, loved it. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.",IN,6/1/2026,yes,no,yes
navy-embroidered-cotton-blended-co-ord-set,Priya Malhotra,"Kochi, India",5,Best purchase,Even prettier than the photos. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,5/7/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress,Sakshi Menon,"Delhi, India",5,Beautiful piece,This is now my favourite. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,5/24/2026,yes,no,yes
green-printed-rayon-midi-dress-2,Ridhima Naidu,"Visakhapatnam, India",5,Highly recommend,"Bahut sundar hai, loved it. Perfect length and the print is vibrant. Lovely Lady never disappoints.",IN,3/14/2026,yes,no,yes
blue-embroidered-cotton-kurta-bottom-dupatta-set,Snigdha Chawla,"Bengaluru, India",5,Bahut sundar,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Adding more to my cart soon.",IN,4/30/2026,yes,no,yes
sea-green-printed-crepe-silk-co-ord-set,Meera Sethi,"Patna, India",4,Happy with it,"Good one for the price. Nice set, the pants were slightly loose but manageable. Good value for money.",IN,1/14/2026,yes,no,yes
printed-magenta-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Megha Bose,"Bhopal, India",5,Premium quality,Such a beautiful piece. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.,IN,6/15/2026,yes,no,yes
maroon-printed-embroidered-cotton-blended-midi-dress,Priya Chauhan,"Ahmedabad, India",4,Happy with it,Nice pick overall. Nice print; fit was slightly loose at the waist. Happy overall.,IN,4/23/2026,yes,no,yes
yellow-solid-viscose-blended-korean-style-co-ord-set,Nisha Gupta,"Mysuru, India",5,Gorgeous!,"Bahut sundar hai, loved it. Such a comfy co-ord, perfect for brunch and travel. Lovely Lady never disappoints.",IN,3/9/2026,yes,no,yes
light-grey-embroidered-viscose-blended-co-ord-set,Meera Verma,"Ludhiana, India",4,Good quality,Good one for the price. Both pieces fit well and the fabric is comfy. Good value for money.,IN,4/27/2026,yes,no,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Aarohi Singh,"Mumbai, India",5,Highly recommend,Worth every single rupee. The fit is so flattering and the fabric feels breathable all day. Repeat customer for sure.,IN,1/28/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set,Arjun Sinha,"Bhubaneswar, India",5,Perfect fit,Absolutely in love with this! Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,6/19/2026,yes,yes,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Aanya Chauhan,"Nagpur, India",5,Bahut sundar,"Bahut sundar hai, loved it. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.",IN,4/29/2026,yes,no,yes
green-solid-viscose-blended-korean-style-co-ord-set,Priya Kulkarni,"Vadodara, India",5,Fabric is lovely,"Bahut sundar hai, loved it. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.",IN,1/18/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Tanvi Arora,"Indore, India",5,So elegant,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Lovely Lady never disappoints.,IN,2/25/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress-2,Payal Chauhan,"Thane, India",5,Absolutely love it,"Genuinely impressed. Flattering fit, great for brunch and dinners. Adding more to my cart soon.",IN,3/27/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Priya Sharma,"Bhopal, India",5,Absolutely love it,Genuinely impressed. The colour and the work look so elegant in person. Delivery was quick too.,IN,6/4/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Meera Mehta,"Bhopal, India",4,Nice for the price,"Quite happy with this. Lovely set; dupatta is pretty, kurta fit slightly loose. Recommend it.",IN,3/29/2026,yes,no,yes
red-printed-viscose-blended-midi-dress-2,Naina Bajaj,"Mumbai, India",5,Got so many compliments,"Bahut sundar hai, loved it. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,5/7/2026,yes,no,yes
maroon-solid-cotton-satin-co-ord-set,Meera Gupta,"Mysuru, India",5,Bahut sundar,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Adding more to my cart soon.,IN,2/14/2026,yes,yes,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Riya Desai,"Chandigarh, India",5,Exceeded expectations,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,4/6/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-3,Aditi Chauhan,"Nashik, India",5,Fabric is lovely,Absolutely in love with this! Embroidery is rich and the fit of all three pieces is spot on. Packaging was lovely.,IN,4/17/2026,yes,no,yes
purple-solid-viscose-blended-korean-style-co-ord-set,Vaishnavi Reddy,"Indore, India",4,Happy with it,Liked it a lot. Both pieces fit well and the fabric is comfy. Would buy again.,IN,4/4/2026,yes,no,yes
maroon-solid-cotton-satin-co-ord-set,Payal Kapoor,"Pune, India",5,Worth every rupee,"This is now my favourite. Such a comfy co-ord, perfect for brunch and travel. Repeat customer for sure.",IN,1/25/2026,yes,no,yes
violet-printed-crepe-silk-co-ord-set,Diya Verma,"Delhi, India",5,Got so many compliments,Loved it the moment I opened the parcel. The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!,IN,3/10/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Isha Malhotra,"Vadodara, India",5,Got so many compliments,Absolutely in love with this! The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,6/11/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Priya Trivedi,"Surat, India",5,Exceeded expectations,"Bahut sundar hai, loved it. Lovely fabric, twirls so well and feels premium. Will definitely order again.",IN,4/1/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Anjali Gupta,"Nashik, India",5,Gorgeous!,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Delivery was quick too.",IN,6/14/2026,yes,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Aditya Chopra,"Ahmedabad, India",4,Really nice,"Quite happy with this. Comfortable, but the length was a touch long for me. Happy overall.",IN,4/26/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress-2,Charvi Joshi,"Mysuru, India",5,Fabric is lovely,"So so happy with this one. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,1/26/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Komal Shetty,"Dehradun, India",3,Just okay,It's an okay piece. Top was nice but the pant fit was just okay. Okay for the price.,IN,2/20/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Riya Bajaj,"Nashik, India",5,Repeat buyer,"Bahut sundar hai, loved it. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.",IN,3/26/2026,no,no,yes
yellow-printed-silk-blended-midi-dress,Meera Naidu,"Bhopal, India",5,Bahut sundar,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Repeat customer for sure.",IN,1/18/2026,yes,no,yes
royal-blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Kritika Trivedi,"Nashik, India",5,Worth every rupee,Loved it the moment I opened the parcel. Embroidery is rich and the fit of all three pieces is spot on. Packaging was lovely.,IN,2/17/2026,yes,no,yes
yellow-embroidered-georgette-kurta-bottom-dupatta-set,Arjun Patel,"Gurugram, India",4,Nice for the price,"Liked it a lot. Lovely set; dupatta is pretty, kurta fit slightly loose. Recommend it.",IN,3/6/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Shruti Sharma,"Thane, India",4,Looks great,Nice pick overall. Both pieces fit well and the fabric is comfy. Good value for money.,IN,1/31/2026,yes,no,yes
black-embroidered-viscose-blended-co-ord-set,Simran Malhotra,"Bhopal, India",4,Really nice,"Good one for the price. Nice set, the pants were slightly loose but manageable. Would buy again.",IN,5/17/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Trisha Pillai,"Nashik, India",5,Exceeded expectations,Such a beautiful piece. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,3/3/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Aditi Roy,"Kolkata, India",5,Premium quality,Obsessed with this! The colour and the work look so elegant in person. Adding more to my cart soon.,IN,2/22/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Snigdha Rao,"Dehradun, India",5,Gorgeous!,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,5/8/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Aditi Nair,"Surat, India",5,Highly recommend,Obsessed with this! The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,3/16/2026,yes,no,yes
printed-teal-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Charvi Pillai,"Raipur, India",5,Repeat buyer,Absolutely in love with this! Embroidery is rich and the fit of all three pieces is spot on. Delivery was quick too.,IN,5/3/2026,yes,no,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Anjali Kulkarni,"Bhubaneswar, India",5,Gorgeous!,This is now my favourite. Length is perfect and the stitching is neat. Adding more to my cart soon.,IN,4/9/2026,yes,no,yes
purple-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Aarohi Patel,"Visakhapatnam, India",5,Beautiful piece,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,5/9/2026,yes,yes,yes
blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Vaishnavi Verma,"Dehradun, India",5,So elegant,Absolutely in love with this! Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,1/19/2026,yes,no,yes
maroon-printed-embroidered-cotton-blended-midi-dress,Sonal Singh,"Coimbatore, India",4,Pretty and comfy,Really pretty piece. Nice print; fit was slightly loose at the waist. Happy overall.,IN,1/9/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Sakshi Sethi,"Chennai, India",5,Repeat buyer,So so happy with this one. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,2/23/2026,yes,no,yes
blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Nidhi Dubey,"Mysuru, India",5,Best purchase,"Genuinely impressed. Complete set, perfect for functions and got so many compliments. Will definitely order again.",IN,2/4/2026,yes,no,yes
navy-blue-embroidered-viscose-silk-blended-co-ord-set,Aarohi Mehta,"Kolkata, India",4,Good quality,Liked it a lot. Both pieces fit well and the fabric is comfy. Good value for money.,IN,3/2/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Sakshi Chawla,"Visakhapatnam, India",5,Worth every rupee,"This is now my favourite. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,3/18/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Siddharth Bose,"Bhubaneswar, India",5,Premium quality,Loved it the moment I opened the parcel. The colour and the work look so elegant in person. Repeat customer for sure.,IN,5/14/2026,yes,no,yes
maroon-printed-silk-blended-midi-dress,Diya Dubey,"Hyderabad, India",5,Stunning in person,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Lovely Lady never disappoints.",IN,4/2/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Payal Naidu,"Ludhiana, India",5,Perfect fit,So so happy with this one. The fabric falls beautifully and feels premium. Lovely Lady never disappoints.,IN,3/15/2026,yes,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Ridhima Joshi,"Bhopal, India",5,Beautiful piece,"This is now my favourite. Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,3/14/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Ishita Iyer,"Thane, India",5,Absolutely love it,So so happy with this one. Top and pants both fit perfectly and the set looks so trendy. Lovely Lady never disappoints.,IN,1/8/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Tara Agarwal,"Lucknow, India",5,Fabric is lovely,"Genuinely impressed. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,4/8/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Megha Rao,"Bengaluru, India",5,Exceeded expectations,This is now my favourite. Embroidery is rich and the fit of all three pieces is spot on. Highly recommend to everyone!,IN,6/11/2026,yes,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Anjali Iyer,"Lucknow, India",5,Perfect fit,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Delivery was quick too.,IN,2/26/2026,yes,no,yes
navy-embroidered-viscose-blended-co-ord-set,Tanvi Chawla,"Visakhapatnam, India",4,Happy with it,"Quite happy with this. Nice set, the pants were slightly loose but manageable. Happy overall.",IN,2/28/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress-2,Riya Kulkarni,"Bengaluru, India",5,Beautiful piece,"So so happy with this one. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,6/7/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set,Priya Jain,"Chennai, India",4,Nice for the price,"Quite happy with this. Nice set, the pants were slightly loose but manageable. Good value for money.",IN,4/27/2026,yes,no,yes
green-embroidered-cotton-co-ord-set,Mahika Banerjee,"Dehradun, India",5,Fabric is lovely,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,2/21/2026,no,no,yes
purple-embroidered-cotton-blended-midi-dress,Swati Bose,"Kochi, India",5,Fabric is lovely,"Even prettier than the photos. Lovely fabric, twirls so well and feels premium. Adding more to my cart soon.",IN,2/4/2026,yes,no,yes
maroon-printed-embroidered-cotton-blended-midi-dress,Nidhi Roy,"Raipur, India",4,Looks great,Liked it a lot. Pretty dress and comfortable fabric. Recommend it.,IN,4/14/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Kavya Mishra,"Patna, India",5,Stunning in person,"Such a beautiful piece. Such a comfy co-ord, perfect for brunch and travel. Adding more to my cart soon.",IN,3/23/2026,no,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Rhea Mehta,"Surat, India",4,Good buy,Liked it a lot. Fit is good and the fabric is comfortable. Would buy again.,IN,6/11/2026,yes,no,yes
navy-blue-embroidered-viscose-silk-blended-co-ord-set,Anjali Khanna,"Gurugram, India",5,Premium quality,Genuinely impressed. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,1/11/2026,yes,no,yes
printed-magenta-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Neha Joshi,"Patna, India",5,Got so many compliments,This is now my favourite. The colour and the work look so elegant in person. Highly recommend to everyone!,IN,1/29/2026,yes,no,yes
navy-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Sanya Kulkarni,"Chennai, India",5,Worth every rupee,"Loved it the moment I opened the parcel. Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,3/4/2026,yes,no,yes
printed-magenta-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Neha Menon,"Jaipur, India",5,Worth every rupee,Absolutely in love with this! The colour and the work look so elegant in person. Adding more to my cart soon.,IN,2/19/2026,yes,yes,yes
rama-embroidered-viscose-blended-co-ord-set,Sonal Menon,"Ludhiana, India",5,Got so many compliments,Such a beautiful piece. The fabric falls beautifully and feels premium. Delivery was quick too.,IN,3/12/2026,yes,no,yes
lavender-embroidered-silk-blended-kurta-bottom-dupatta-set,Megha Gupta,"Chandigarh, India",5,Beautiful piece,Loved it the moment I opened the parcel. The colour and the work look so elegant in person. Repeat customer for sure.,IN,5/20/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Rishabh Reddy,"Bhubaneswar, India",3,It's okay,Average experience honestly. Kurta was nice but the dupatta felt thin. Okay for the price.,IN,4/1/2026,yes,no,yes
white-embroidered-georgette-kurta-bottom-dupatta-set,Aishwarya Sharma,"Lucknow, India",5,Premium quality,"Bahut sundar hai, loved it. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,4/2/2026,yes,no,yes
black-printed-embroidered-cotton-blended-midi-dress,Sneha Verma,"Patna, India",4,Nice for the price,Good one for the price. Pretty dress and comfortable fabric. Happy overall.,IN,5/29/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Diya Trivedi,"Delhi, India",5,Beautiful piece,Worth every single rupee. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,3/19/2026,yes,yes,yes
teal-blue-embroidered-cotton-blended-midi-dress,Charvi Nair,"Lucknow, India",4,Pretty and comfy,"Quite happy with this. Good dress, the length was a little long for me. Recommend it.",IN,2/25/2026,yes,no,yes
red-embroidered-georgette-kurta-bottom-dupatta-set,Neha Verma,"Chennai, India",5,Highly recommend,"Bahut sundar hai, loved it. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.",IN,2/26/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Riya Agarwal,"Bengaluru, India",5,Best purchase,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Repeat customer for sure.,IN,1/27/2026,yes,no,yes
yellow-solid-viscose-blended-korean-style-co-ord-set,Karan Chauhan,"Coimbatore, India",5,Worth every rupee,This is now my favourite. The fabric falls beautifully and feels premium. Delivery was quick too.,IN,4/7/2026,yes,no,yes
