product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
maroon-solid-cotton-satin-co-ord-set,Pooja Menon,"Jaipur, India",5,Absolutely love it,"So so happy with this one. Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,6/12/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set,Lavanya Bose,"Vadodara, India",5,Absolutely love it,"Bahut sundar hai, loved it. The colour and the work look so elegant in person. Repeat customer for sure.",IN,3/13/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress,Khushi Chauhan,"Delhi, India",5,Best purchase,"Worth every single rupee. Flattering fit, great for brunch and dinners. Lovely Lady never disappoints.",IN,6/3/2026,yes,no,yes
green-printed-rayon-midi-dress,Sakshi Iyer,"Patna, India",4,Runs slightly small,"Good one for the price. Good dress, the length was a little long for me. Would buy again.",IN,4/20/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Diya Chawla,"Delhi, India",5,Beautiful piece,"Even prettier than the photos. Such a comfy co-ord, perfect for brunch and travel. Repeat customer for sure.",IN,5/22/2026,yes,no,yes
maroon-printed-viscose-blended-midi-dress,Payal Verma,"Jaipur, India",5,So elegant,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Will definitely order again.",IN,2/13/2026,yes,no,yes
sea-green-embroidered-cotton-co-ord-set,Kavya Jain,"Nashik, India",5,Best purchase,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!,IN,5/15/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set-2,Komal Bhat,"Kochi, India",5,Best purchase,"Such a beautiful piece. Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,2/14/2026,yes,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Neha Kulkarni,"Surat, India",5,Repeat buyer,"Bahut sundar hai, loved it. So comfortable for office wear and the colour is exactly as shown. Lovely Lady never disappoints.",IN,3/2/2026,yes,no,yes
white-solid-cotton-satin-co-ord-set,Trisha Naidu,"Mumbai, India",5,Repeat buyer,Absolutely in love with this! The colour is gorgeous in person and the fit is spot on. Adding more to my cart soon.,IN,3/22/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Sonal Sharma,"Kochi, India",5,So elegant,Obsessed with this! The fabric falls beautifully and feels premium. Repeat customer for sure.,IN,4/30/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress-2,Janhvi Iyer,"Chennai, India",5,Best purchase,"So so happy with this one. Flattering fit, great for brunch and dinners. Lovely Lady never disappoints.",IN,3/1/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Janhvi Chopra,"Nagpur, India",5,Exceeded expectations,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,5/22/2026,yes,no,yes
teal-printed-silk-blended-midi-dress,Naina Roy,"Visakhapatnam, India",5,Stunning in person,So so happy with this one. Perfect length and the print is vibrant. Highly recommend to everyone!,IN,6/7/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Anjali Rao,"Gurugram, India",4,Looks great,"Really pretty piece. Lovely set; dupatta is pretty, kurta fit slightly loose. Happy overall.",IN,6/9/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Sneha Roy,"Nashik, India",5,Stunning in person,Even prettier than the photos. Perfect length and the print is vibrant. Lovely Lady never disappoints.,IN,4/25/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Pallavi Chauhan,"Noida, India",4,Looks great,"Nice pick overall. Good set overall, the bottom was a little long. Recommend it.",IN,6/12/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Anjali Dubey,"Kolkata, India",5,Fabric is lovely,Even prettier than the photos. The colour and the work look so elegant in person. Packaging was lovely.,IN,1/6/2026,yes,no,yes
black-printed-silk-blended-midi-dress,Riya Bose,"Patna, India",5,Got so many compliments,Loved it the moment I opened the parcel. Perfect length and the print is vibrant. Repeat customer for sure.,IN,5/10/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Aishwarya Mishra,"Ahmedabad, India",5,Repeat buyer,"This is now my favourite. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,4/11/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Manvi Pandey,"Gurugram, India",5,Worth every rupee,"So so happy with this one. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,3/1/2026,yes,no,yes
green-solid-viscose-blended-korean-style-co-ord-set,Isha Roy,"Ahmedabad, India",5,Got so many compliments,Even prettier than the photos. Top and pants both fit perfectly and the set looks so trendy. Delivery was quick too.,IN,5/26/2026,yes,no,yes
red-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Snigdha Roy,"Chandigarh, India",4,Happy with it,"Really pretty piece. Good set overall, the bottom was a little long. Good value for money.",IN,2/24/2026,yes,no,yes
magenta-printed-embroidered-cotton-blended-midi-dress,Sanya Naidu,"Chandigarh, India",5,Exceeded expectations,"This is now my favourite. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,2/2/2026,yes,no,yes
maroon-printed-embroidered-cotton-blended-midi-dress,Pooja Singh,"Vadodara, India",5,So elegant,Such a beautiful piece. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,5/23/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set,Aditi Goel,"Bhubaneswar, India",5,Perfect fit,"Worth every single rupee. Such a comfy co-ord, perfect for brunch and travel. Will definitely order again.",IN,4/17/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Aditi Reddy,"Mumbai, India",5,So elegant,Obsessed with this! The colour and the work look so elegant in person. Adding more to my cart soon.,IN,5/19/2026,yes,no,yes
magenta-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Aditi Trivedi,"Bengaluru, India",4,Good quality,"Nice pick overall. Lovely set; dupatta is pretty, kurta fit slightly loose. Recommend it.",IN,2/5/2026,yes,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Deepika Chopra,"Bhubaneswar, India",5,Premium quality,Loved it the moment I opened the parcel. The embroidery is delicate and looks really premium. Packaging was lovely.,IN,2/2/2026,yes,no,yes
red-embroidered-silk-blended-kurta-bottom-dupatta-set,Meera Khanna,"Jaipur, India",5,Repeat buyer,This is now my favourite. The colour and the work look so elegant in person. Delivery was quick too.,IN,6/13/2026,yes,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Trisha Malhotra,"Guwahati, India",5,Perfect fit,Absolutely in love with this! The colour and the work look so elegant in person. Highly recommend to everyone!,IN,4/30/2026,yes,no,yes
printed-magenta-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Ridhima Bhat,"Ahmedabad, India",3,Decent,Decent but nothing special. Decent set but the work was simpler than expected. Okay for the price.,IN,3/26/2026,yes,no,yes
rama-solid-cotton-satin-co-ord-set,Priya Iyer,"Bengaluru, India",5,Gorgeous!,So so happy with this one. The fabric falls beautifully and feels premium. Adding more to my cart soon.,IN,4/3/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Vaishnavi Jain,"Mumbai, India",5,So elegant,"Worth every single rupee. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,3/11/2026,yes,yes,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Nisha Singh,"Pune, India",4,Pretty and comfy,"Liked it a lot. Lovely set; dupatta is pretty, kurta fit slightly loose. Good value for money.",IN,2/27/2026,yes,no,yes
maroon-printed-silk-blended-midi-dress,Bhavya Sharma,"Surat, India",4,Happy with it,Good one for the price. Pretty dress and comfortable fabric. Would buy again.,IN,4/24/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress,Yash Trivedi,"Vadodara, India",4,Pretty and comfy,Nice pick overall. Pretty dress and comfortable fabric. Good value for money.,IN,4/11/2026,yes,no,yes
printed-wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Charvi Bhatia,"Guwahati, India",5,Repeat buyer,"Bahut sundar hai, loved it. The colour and the work look so elegant in person. Repeat customer for sure.",IN,5/13/2026,yes,no,yes
teal-blue-printed-embroidered-cotton-blended-midi-dress,Komal Roy,"Patna, India",5,Premium quality,"Even prettier than the photos. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,1/8/2026,yes,no,yes
maroon-printed-viscose-blended-midi-dress,Payal Sharma,"Jaipur, India",5,Premium quality,"Obsessed with this! Lovely fabric, twirls so well and feels premium. Adding more to my cart soon.",IN,3/20/2026,yes,no,yes
yellow-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Rishabh Chauhan,"Bhopal, India",4,Good quality,"Liked it a lot. Nice festive set, colour a touch different from the photo. Recommend it.",IN,1/10/2026,yes,no,yes
forest-green-printed-viscose-blended-midi-dress,Harshita Sinha,"Vadodara, India",5,Fabric is lovely,"This is now my favourite. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,4/12/2026,yes,no,yes
printed-wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Rohan Kulkarni,"Gurugram, India",4,Pretty and comfy,"Quite happy with this. Lovely set; dupatta is pretty, kurta fit slightly loose. Happy overall.",IN,6/15/2026,yes,no,yes
red-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Diya Nair,"Bhopal, India",5,Fabric is lovely,Genuinely impressed. The colour and the work look so elegant in person. Delivery was quick too.,IN,2/18/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Rohan Verma,"Coimbatore, India",4,Good quality,"Good one for the price. Lovely set; dupatta is pretty, kurta fit slightly loose. Good value for money.",IN,2/6/2026,yes,no,yes
yellow-embroidered-cotton-co-ord-set,Payal Sharma,"Chandigarh, India",5,Fabric is lovely,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!,IN,2/12/2026,yes,no,yes
magenta-embroidered-viscose-silk-blended-co-ord-set,Tara Bajaj,"Delhi, India",5,Exceeded expectations,"Worth every single rupee. Such a comfy co-ord, perfect for brunch and travel. Will definitely order again.",IN,1/18/2026,yes,no,yes
red-embroidered-silk-blended-kurta-bottom-dupatta-set,Priya Sharma,"Nashik, India",5,Premium quality,"Bahut sundar hai, loved it. Complete set, perfect for functions and got so many compliments. Adding more to my cart soon.",IN,5/22/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Mahika Gupta,"Hyderabad, India",5,Absolutely love it,Worth every single rupee. The colour and the work look so elegant in person. Lovely Lady never disappoints.,IN,4/25/2026,yes,no,yes
pink-embroidered-cotton-blended-midi-dress,Lavanya Singh,"Visakhapatnam, India",5,Fabric is lovely,Absolutely in love with this! Perfect length and the print is vibrant. Delivery was quick too.,IN,5/7/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Nidhi Chopra,"Bengaluru, India",5,Stunning in person,Absolutely in love with this! The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,3/24/2026,yes,no,yes
blue-printed-viscose-blended-midi-dress,Pooja Dubey,"Ludhiana, India",5,Repeat buyer,"Bahut sundar hai, loved it. Perfect length and the print is vibrant. Lovely Lady never disappoints.",IN,5/31/2026,yes,no,yes
white-and-green-printed-linen-blended-midi-dress,Khushi Mishra,"Mumbai, India",5,Fabric is lovely,Absolutely in love with this! Perfect length and the print is vibrant. Lovely Lady never disappoints.,IN,5/12/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress,Harshita Bose,"Surat, India",5,Exceeded expectations,Genuinely impressed. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,3/30/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Simran Joshi,"Coimbatore, India",4,Runs slightly small,"Good one for the price. Good set overall, the bottom was a little long. Would buy again.",IN,2/4/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Ridhima Dubey,"Mysuru, India",4,Nice for the price,Nice pick overall. Nice print; fit was slightly loose at the waist. Would buy again.,IN,2/21/2026,yes,no,yes
pista-embroidered-viscose-blended-co-ord-set,Bhavya Khanna,"Coimbatore, India",5,Exceeded expectations,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,6/2/2026,yes,yes,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Kavya Sethi,"Guwahati, India",5,Fabric is lovely,This is now my favourite. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,5/5/2026,yes,no,yes
navy-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Aarohi Mehta,"Gurugram, India",5,Repeat buyer,Such a beautiful piece. The colour and the work look so elegant in person. Highly recommend to everyone!,IN,1/27/2026,yes,no,yes
beige-embroidered-viscose-blended-co-ord-set,Janhvi Banerjee,"Nashik, India",5,Gorgeous!,Worth every single rupee. The fabric falls beautifully and feels premium. Highly recommend to everyone!,IN,2/9/2026,yes,no,yes
white-solid-cotton-satin-co-ord-set,Sakshi Trivedi,"Lucknow, India",5,Worth every rupee,This is now my favourite. Top and pants both fit perfectly and the set looks so trendy. Will definitely order again.,IN,3/8/2026,yes,no,yes
white-embroidered-cotton-kurta-bottom-dupatta-set,Aditi Verma,"Vadodara, India",5,Bahut sundar,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,5/15/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress,Harshita Desai,"Vadodara, India",4,Nice for the price,"Good one for the price. Good dress, the length was a little long for me. Would buy again.",IN,4/22/2026,yes,no,yes
white-printed-chanderi-kurta-bottom-dupatta-set,Shruti Kulkarni,"Visakhapatnam, India",5,Worth every rupee,Genuinely impressed. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,2/4/2026,yes,no,yes
purple-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Sakshi Chauhan,"Raipur, India",3,Just okay,Decent but nothing special. Decent set but the work was simpler than expected. Okay for the price.,IN,5/31/2026,yes,no,yes
black-embroidered-viscose-blended-co-ord-set,Aarohi Gupta,"Pune, India",5,Highly recommend,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,2/21/2026,yes,no,yes
golden-coloured-embroidered-viscose-silk-blended-co-ord-set,Sanya Mishra,"Coimbatore, India",4,Good buy,Liked it a lot. Trendy co-ord; colour slightly different from the photo. Would buy again.,IN,4/22/2026,yes,no,yes
white-embroidered-viscose-silk-blended-co-ord-set,Janhvi Chopra,"Chandigarh, India",5,Beautiful piece,"Even prettier than the photos. Such a comfy co-ord, perfect for brunch and travel. Highly recommend to everyone!",IN,6/6/2026,no,no,yes
maroon-solid-cotton-satin-co-ord-set,Naina Chauhan,"Vadodara, India",5,Fabric is lovely,Absolutely in love with this! Top and pants both fit perfectly and the set looks so trendy. Delivery was quick too.,IN,5/23/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress,Meera Agarwal,"Kolkata, India",5,So elegant,Genuinely impressed. Perfect length and the print is vibrant. Will definitely order again.,IN,5/9/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set,Meera Reddy,"Mumbai, India",4,Looks great,Really pretty piece. Both pieces fit well and the fabric is comfy. Happy overall.,IN,4/22/2026,yes,no,yes
magenta-embroidered-viscose-silk-blended-co-ord-set,Simran Jain,"Vadodara, India",5,Beautiful piece,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Lovely Lady never disappoints.,IN,3/28/2026,yes,no,yes
black-solid-viscose-blended-korean-style-co-ord-set,Mahika Singh,"Lucknow, India",5,Stunning in person,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Highly recommend to everyone!",IN,3/6/2026,yes,no,yes
teal-printed-silk-blended-midi-dress,Bhavya Verma,"Noida, India",5,Stunning in person,"Obsessed with this! Lovely fabric, twirls so well and feels premium. Highly recommend to everyone!",IN,1/11/2026,yes,yes,yes
red-printed-viscose-blended-midi-dress-2,Manvi Bhat,"Gurugram, India",5,Fabric is lovely,This is now my favourite. Perfect length and the print is vibrant. Repeat customer for sure.,IN,6/8/2026,yes,no,yes
white-embroidered-viscose-silk-blended-co-ord-set,Komal Joshi,"Bengaluru, India",5,Gorgeous!,So so happy with this one. Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,4/30/2026,yes,no,yes
blue-embroidered-viscose-blended-co-ord-set,Ishita Mehta,"Nagpur, India",5,Absolutely love it,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Delivery was quick too.,IN,2/1/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-3,Khushi Patel,"Nagpur, India",5,Perfect fit,"So so happy with this one. Complete set, perfect for functions and got so many compliments. Delivery was quick too.",IN,6/3/2026,yes,no,yes
red-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Swati Arora,"Lucknow, India",5,Fabric is lovely,Loved it the moment I opened the parcel. The dupatta is gorgeous and the whole set feels festive and premium. Packaging was lovely.,IN,2/27/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Sonal Mehta,"Jaipur, India",4,Really nice,"Nice pick overall. Lovely set; dupatta is pretty, kurta fit slightly loose. Happy overall.",IN,1/23/2026,no,no,yes
navy-blue-embroidered-viscose-silk-blended-co-ord-set,Nidhi Sinha,"Coimbatore, India",5,Gorgeous!,Worth every single rupee. Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,1/29/2026,yes,no,yes
green-printed-rayon-midi-dress-2,Kavya Trivedi,"Coimbatore, India",5,Premium quality,Genuinely impressed. Perfect length and the print is vibrant. Packaging was lovely.,IN,4/21/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Kavya Chauhan,"Mysuru, India",4,Nice for the price,Quite happy with this. Trendy co-ord; colour slightly different from the photo. Happy overall.,IN,1/9/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-3,Komal Jain,"Patna, India",5,Got so many compliments,Even prettier than the photos. The colour and the work look so elegant in person. Repeat customer for sure.,IN,6/1/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Harshita Kulkarni,"Mumbai, India",5,Gorgeous!,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,3/13/2026,yes,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Aanya Kulkarni,"Gurugram, India",5,Gorgeous!,Genuinely impressed. So comfortable for office wear and the colour is exactly as shown. Adding more to my cart soon.,IN,2/7/2026,yes,no,yes
pink-printed-cotton-blended-midi-dress,Bhavya Chawla,"Mysuru, India",5,Premium quality,"This is now my favourite. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,2/3/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress,Lavanya Pillai,"Thane, India",5,Best purchase,So so happy with this one. The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,5/4/2026,yes,no,yes
pink-embroidered-cotton-blended-midi-dress,Tanvi Jain,"Vadodara, India",5,Premium quality,Genuinely impressed. Perfect length and the print is vibrant. Will definitely order again.,IN,3/20/2026,yes,no,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Ritika Agarwal,"Ahmedabad, India",5,Bahut sundar,Absolutely in love with this! So comfortable for office wear and the colour is exactly as shown. Will definitely order again.,IN,4/27/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Rishabh Patel,"Lucknow, India",5,Bahut sundar,"Loved it the moment I opened the parcel. Complete set, perfect for functions and got so many compliments. Delivery was quick too.",IN,2/7/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Megha Jain,"Surat, India",5,Repeat buyer,Loved it the moment I opened the parcel. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,2/1/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Yash Pandey,"Chennai, India",5,Best purchase,"Bahut sundar hai, loved it. Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.",IN,3/15/2026,yes,no,yes
white-and-green-printed-linen-blended-midi-dress,Sanya Bajaj,"Bengaluru, India",5,Worth every rupee,Worth every single rupee. Perfect length and the print is vibrant. Will definitely order again.,IN,4/28/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Aanya Sethi,"Dehradun, India",4,Runs slightly small,"Liked it a lot. Good set overall, the bottom was a little long. Happy overall.",IN,4/16/2026,yes,no,yes
pink-chikankari-embroidered-viscose-blended-lucknowi-co-ord-set,Aarohi Saxena,"Visakhapatnam, India",3,Average,Average experience honestly. Decent set but the fabric felt a bit thin. Okay for the price.,IN,3/5/2026,yes,no,yes
red-printed-viscose-blended-midi-dress,Anjali Sharma,"Noida, India",5,Gorgeous!,Genuinely impressed. Perfect length and the print is vibrant. Repeat customer for sure.,IN,6/18/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Divya Desai,"Kolkata, India",5,Perfect fit,Even prettier than the photos. The fabric falls beautifully and feels premium. Will definitely order again.,IN,6/17/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Ishita Sharma,"Raipur, India",5,Gorgeous!,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Highly recommend to everyone!",IN,6/11/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Ishita Sinha,"Raipur, India",5,Got so many compliments,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,3/12/2026,yes,no,yes
yellow-printed-silk-blended-midi-dress,Deepika Malhotra,"Ludhiana, India",5,Worth every rupee,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Repeat customer for sure.",IN,6/12/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Rishabh Menon,"Patna, India",5,Got so many compliments,"Bahut sundar hai, loved it. Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,5/14/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress-2,Pallavi Bhatia,"Chennai, India",5,Fabric is lovely,"Obsessed with this! Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,2/5/2026,yes,no,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Lavanya Bhat,"Bhopal, India",3,Decent,Average experience honestly. Looks okay but the stitching could be better. Okay for the price.,IN,6/17/2026,yes,no,yes
pista-embroidered-viscose-blended-co-ord-set,Rahul Banerjee,"Nagpur, India",5,Stunning in person,This is now my favourite. Top and pants both fit perfectly and the set looks so trendy. Will definitely order again.,IN,4/17/2026,yes,no,yes
teal-blue-printed-embroidered-cotton-blended-midi-dress,Vaishnavi Iyer,"Bengaluru, India",5,Gorgeous!,Even prettier than the photos. Perfect length and the print is vibrant. Repeat customer for sure.,IN,6/1/2026,yes,no,yes
blue-printed-embroidered-cotton-blended-midi-dress,Neha Jain,"Pune, India",5,Perfect fit,"Obsessed with this! Flattering fit, great for brunch and dinners. Lovely Lady never disappoints.",IN,1/10/2026,yes,no,yes
magenta-printed-embroidered-cotton-blended-midi-dress,Swati Rao,"Raipur, India",5,Absolutely love it,Such a beautiful piece. Perfect length and the print is vibrant. Highly recommend to everyone!,IN,1/31/2026,no,no,yes
mustard-embroidered-viscose-blended-sleeveless-straight-long-kurta,Isha Mishra,"Patna, India",5,Worth every rupee,Loved it the moment I opened the parcel. The embroidery is delicate and looks really premium. Packaging was lovely.,IN,3/29/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Mahika Desai,"Gurugram, India",5,Premium quality,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,6/12/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress-2,Dhruv Saxena,"Ahmedabad, India",4,Happy with it,Really pretty piece. Pretty dress and comfortable fabric. Happy overall.,IN,4/1/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress,Anjali Chawla,"Jaipur, India",5,Got so many compliments,"Such a beautiful piece. Flattering fit, great for brunch and dinners. Adding more to my cart soon.",IN,5/16/2026,yes,no,yes
blue-embroidered-viscose-blended-co-ord-set,Aishwarya Pandey,"Lucknow, India",5,Worth every rupee,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Delivery was quick too.,IN,6/18/2026,yes,no,yes
maroon-printed-embroidered-cotton-blended-midi-dress,Sneha Chawla,"Chennai, India",5,Best purchase,"Worth every single rupee. Lovely fabric, twirls so well and feels premium. Delivery was quick too.",IN,2/12/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Manvi Mishra,"Bhopal, India",5,Best purchase,Absolutely in love with this! Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,3/13/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress-2,Kritika Shetty,"Nashik, India",5,Highly recommend,"Worth every single rupee. Lovely fabric, twirls so well and feels premium. Adding more to my cart soon.",IN,6/8/2026,yes,no,yes
sky-blue-embroidered-cotton-blended-midi-dress,Simran Mishra,"Noida, India",5,Gorgeous!,Loved it the moment I opened the parcel. Perfect length and the print is vibrant. Repeat customer for sure.,IN,1/29/2026,yes,no,yes
yellow-solid-viscose-blended-korean-style-co-ord-set,Payal Trivedi,"Pune, India",5,Absolutely love it,Loved it the moment I opened the parcel. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,6/6/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Megha Bose,"Ludhiana, India",5,Bahut sundar,Genuinely impressed. The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,2/13/2026,yes,no,yes
grey-printed-crepe-silk-co-ord-set,Sanya Mehta,"Mumbai, India",5,Stunning in person,Such a beautiful piece. The fabric falls beautifully and feels premium. Lovely Lady never disappoints.,IN,2/1/2026,yes,no,yes
magenta-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Saloni Reddy,"Chandigarh, India",5,So elegant,So so happy with this one. The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,3/3/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Janhvi Kapoor,"Pune, India",5,Fabric is lovely,Obsessed with this! The fabric falls beautifully and feels premium. Packaging was lovely.,IN,4/19/2026,yes,no,yes
blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Charvi Menon,"Nashik, India",5,Perfect fit,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Highly recommend to everyone!,IN,1/23/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress,Shruti Kulkarni,"Guwahati, India",5,Highly recommend,Even prettier than the photos. Perfect length and the print is vibrant. Delivery was quick too.,IN,6/14/2026,yes,no,yes
lavender-printed-viscose-blended-midi-dress,Harshita Bajaj,"Nashik, India",5,Gorgeous!,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Delivery was quick too.",IN,3/12/2026,yes,no,yes
rama-embroidered-viscose-blended-co-ord-set,Sneha Chawla,"Vadodara, India",5,Exceeded expectations,Absolutely in love with this! Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,2/18/2026,yes,no,yes
